epoch,train_loss,val_loss,val_log_mse_total,lr,train_Area (mm^2),val_Area (mm^2),val_log_mse_Area (mm^2),train_Read Latency (ns),val_Read Latency (ns),val_log_mse_Read Latency (ns),train_Write Latency (ns),val_Write Latency (ns),val_log_mse_Write Latency (ns),train_Read Energy (nJ),val_Read Energy (nJ),val_log_mse_Read Energy (nJ),train_Write Energy (nJ),val_Write Energy (nJ),val_log_mse_Write Energy (nJ),train_Leakage (mW),val_Leakage (mW),val_log_mse_Leakage (mW)
78,0.00025059658200529147,0.00018444627459415568,0.0008741229539737105,0.002517474425835921,7.0061265e-05,7.356073e-05,0.00014712146,0.000114103976,7.382837e-05,0.00014765674,0.000119303266,7.479006e-05,0.00014958013,6.441955e-05,6.611908e-05,0.00013223816,9.8214834e-05,5.857269e-05,0.00011714538,0.0001081651,9.019056e-05,0.00018038112
79,0.0008248534468194174,0.00012144839951350456,0.0005452120676636696,0.002506601465533835,0.0002239015,2.6654174e-05,5.3308348e-05,0.00027723983,5.667543e-05,0.00011335086,0.0002843593,6.653796e-05,0.00013307593,0.0001874446,2.9423323e-05,5.8846646e-05,0.00026697465,4.8973197e-05,9.8220546e-05,0.0012307491,4.4204866e-05,8.840973e-05
80,0.00021820456222074275,0.0002021540854409767,0.0008920715772546828,0.002495610208237926,5.493662e-05,4.9344577e-05,9.8689154e-05,0.0001033252,0.000116384545,0.00023276909,0.00010807545,0.0001177372,0.0002354744,5.6931993e-05,4.731557e-05,9.463114e-05,8.896427e-05,5.691006e-05,0.00011382012,8.1379054e-05,5.8343838e-05,0.00011668768
81,0.0002295394993498888,0.00016052199675302723,0.000721997523214668,0.0024845019004674273,6.299914e-05,3.5651134e-05,7.130227e-05,0.000106618645,7.01352e-05,0.0001402704,0.00011133699,8.878012e-05,0.00017756026,5.9377155e-05,3.39165e-05,6.7833e-05,9.068347e-05,6.5834545e-05,0.00013166909,8.840814e-05,6.667813e-05,0.00013336253
82,0.00023947773644011759,0.00014669041814263976,0.0006829819176346064,0.0024732778020162714,6.503132e-05,3.9870996e-05,7.974199e-05,0.00011075084,6.827415e-05,0.0001365483,0.00011632855,6.757174e-05,0.00013514348,5.924966e-05,4.649682e-05,9.299364e-05,9.392087e-05,5.831781e-05,0.00011663562,0.0001006282,6.0959468e-05,0.000121918936
83,0.00024583664774793795,0.0002240489064762563,0.0010674812365323305,0.0024619391858102216,6.92318e-05,8.5738146e-05,0.00017147629,0.00010992639,8.9790025e-05,0.00017958005,0.00011522056,0.00010624509,0.00021249018,6.43625e-05,4.9859176e-05,9.971835e-05,9.792059e-05,5.7427133e-05,0.000114854265,0.00010914885,0.00014468105,0.0002893621
84,0.00024398808717438094,0.0004197865087111001,0.0018435477977618575,0.002450487337762508,6.8871894e-05,0.00010258399,0.00020516798,0.000110809226,0.00026110446,0.0005222089,0.00011589281,0.00027132765,0.0005426553,6.2366424e-05,7.6247336e-05,0.00015249467,9.494747e-05,7.81243e-05,0.0001562486,0.00010693272,0.00013238617,0.00026477233
85,0.00023166424862704256,0.0002060107527097122,0.0008950276533141732,0.0024389235566279906,6.410884e-05,4.1081734e-05,8.216347e-05,0.00010633976,9.724853e-05,0.00019449706,0.00011105873,0.000107421176,0.00021484235,5.780084e-05,3.4597288e-05,6.9194575e-05,8.946564e-05,9.994261e-05,0.00019988522,0.000103984814,6.722248e-05,0.00013444496
86,0.00024279097704283506,0.00017336655534835337,0.0007501469226554036,0.002427249153855868,6.4989435e-05,5.0826256e-05,0.00010165251,0.00011200248,5.864691e-05,0.00011729382,0.00011702192,6.5870896e-05,0.00013174179,5.9191127e-05,3.0378633e-05,6.0757262e-05,9.425983e-05,0.00010532563,0.0002107369,0.00011394295,6.398234e-05,0.00012796468
87,0.0003769626163676498,0.0001138405992994276,0.0005270498804748058,0.002415465453440947,0.00010445923,2.7160677e-05,5.4321354e-05,0.00016975828,5.2431533e-05,0.00010486308,0.00017574814,5.6816796e-05,0.00011363359,9.2186405e-05,2.9521485e-05,5.904297e-05,0.00014268117,4.6246663e-05,9.249333e-05,0.0002062678,5.1347768e-05,0.000102695536
88,0.00021247578149628424,0.00021214364286963953,0.0009265713742934167,0.0024035737917734866,5.70047e-05,7.128651e-05,0.00014257302,0.00010095217,8.494473e-05,0.00016988946,0.000105716885,9.4069335e-05,0.00018813867,5.2954474e-05,5.827343e-05,0.00011654686,8.156559e-05,9.2268034e-05,0.00018453607,8.1965976e-05,6.244363e-05,0.00012488726
89,0.0002265916407180773,0.00020520664780928764,0.0009687336278147995,0.0023915755174876395,6.4015665e-05,7.6476856e-05,0.00015295371,0.00010315513,8.497477e-05,0.00016994953,0.00010825782,8.696469e-05,0.0001739294,5.862784e-05,7.130936e-05,0.00014261872,8.8106484e-05,6.696278e-05,0.00013392555,9.574288e-05,9.767834e-05,0.00019535671
90,0.0002465632212631916,0.00018898691499538521,0.0008591851801611483,0.002379471991308503,6.891839e-05,6.63536e-05,0.0001327072,0.000114657974,7.578081e-05,0.00015156162,0.00011995749,7.360359e-05,0.00014720717,6.19097e-05,5.5409208e-05,0.000110818415,9.2334885e-05,8.262074e-05,0.00016524148,0.00010720943,7.5824646e-05,0.00015164929
91,0.00022942864603366724,0.0001454890168950836,0.0006463432218879461,0.002367264585897797,6.394055e-05,3.7662412e-05,7.5324824e-05,0.000103295875,7.093765e-05,0.0001418753,0.00010861038,7.316627e-05,0.00014633255,5.8933365e-05,4.2917585e-05,8.583517e-05,9.118902e-05,5.8029185e-05,0.00011605837,0.000100721816,4.0458504e-05,8.091701e-05
92,0.00022519388791886836,0.00012918609741395824,0.0005834621260873973,0.0023549546856981942,6.3792504e-05,2.8057253e-05,5.6114506e-05,0.00010271387,6.928312e-05,0.00013856625,0.00010767992,6.410875e-05,0.0001282175,5.7046436e-05,2.7762573e-05,5.5525146e-05,8.728248e-05,5.3500797e-05,0.00010700159,9.58095e-05,4.9018552e-05,9.8037104e-05
93,0.0004347265398014066,0.004541679313283758,0.024472566321492195,0.0023425436867763063,0.0001183179,0.0016751429,0.0033502858,0.00018262348,0.001385669,0.002771338,0.0001843626,0.001554991,0.003109982,9.555713e-05,0.0023430898,0.0046861796,0.00014402335,0.0015795334,0.003159067,0.00042486438,0.0036973825,0.007395714
94,0.0002633787891666637,0.00018626656819229815,0.0008222456672228873,0.0023300329966643597,7.0573056e-05,6.795107e-05,0.00013590214,0.00011519155,6.964957e-05,0.00013929914,0.00012409796,9.346578e-05,0.00018693156,7.218986e-05,3.8525963e-05,7.7051925e-05,9.7907134e-05,6.3232466e-05,0.00012646493,0.00015578303,7.8297984e-05,0.00015659597
95,0.00020683611324260703,0.00016433340317490588,0.0007688615587539971,0.0023174240342005636,5.830664e-05,5.7636593e-05,0.000115273186,9.566973e-05,7.253193e-05,0.00014506387,0.000100594654,7.658462e-05,0.00015316924,5.334914e-05,3.507324e-05,7.014648e-05,8.182525e-05,4.9244944e-05,9.848989e-05,7.323359e-05,9.335944e-05,0.00018671888
96,0.0002206072206745287,0.00021286020968857677,0.0009510252275504172,0.0023047182293682036,6.293165e-05,5.3635038e-05,0.000107270076,0.000101878075,5.807038e-05,0.00011614076,0.00010683048,7.12575e-05,0.000142515,5.584962e-05,5.128697e-05,0.00010257394,8.541993e-05,0.00015355207,0.00030710414,8.4451334e-05,8.771066e-05,0.00017542132
97,0.0002292905179233284,0.00016473614593587373,0.0007743332535028458,0.0022919170231334614,6.3544714e-05,7.147063e-05,0.00014294127,0.000102114565,6.03471e-05,0.0001206942,0.00010760606,6.8678e-05,0.000137356,5.818216e-05,5.628916e-05,0.00011257832,9.550163e-05,4.7585472e-05,9.5170944e-05,9.428223e-05,8.279628e-05,0.00016559256
98,0.0002235631276102528,0.00012819829353731866,0.0005667891236953437,0.002279021867282002,6.4954096e-05,2.7986589e-05,5.5973178e-05,0.00010044674,6.581199e-05,0.00013162398,0.00010569833,6.4596694e-05,0.00012919339,5.724643e-05,2.4472336e-05,4.8944665e-05,8.695666e-05,5.621893e-05,0.00011243786,9.4999436e-05,4.4308028e-05,8.8616056e-05
99,0.0002141917587476656,0.00015584431207184396,0.0007038251496851444,0.00226603422425432,5.8699632e-05,3.2745484e-05,6.549097e-05,9.8565215e-05,7.340972e-05,0.00014681944,0.00010362867,7.486315e-05,0.00014972631,5.2771135e-05,3.923244e-05,7.846488e-05,8.444071e-05,7.513331e-05,0.00015088111,8.9310015e-05,5.6221197e-05,0.000112442394
100,0.00021917863019328153,0.0001880013580462028,0.0008599912980571389,0.002252955566979888,6.30849e-05,5.157937e-05,0.00010315874,9.847384e-05,7.5563476e-05,0.00015112695,0.00010409876,8.066484e-05,0.00016132968,5.581258e-05,3.920576e-05,7.841152e-05,8.529998e-05,9.131711e-05,0.00018275116,9.398564e-05,9.16066e-05,0.0001832132
101,0.00021661991493318017,0.00013676450755774233,0.0006237226189114153,0.0022397873787101106,6.0694667e-05,2.7421556e-05,5.4843113e-05,9.939022e-05,5.7733567e-05,0.00011546713,0.00010489602,7.1241564e-05,0.00014248313,5.353037e-05,2.6779404e-05,5.3558808e-05,8.3333085e-05,6.424053e-05,0.00012865014,9.210828e-05,6.436015e-05,0.0001287203
102,0.00022389595368150377,0.00014889968259541484,0.0006824503652751446,0.0022265311528501088,6.429488e-05,5.17657e-05,0.0001035314,0.00010193317,5.3752894e-05,0.00010750579,0.000106810236,6.342748e-05,0.00012685495,5.6345685e-05,3.350762e-05,6.701524e-05,8.53826e-05,6.222386e-05,0.00012444772,9.816779e-05,7.654763e-05,0.00015309526
103,0.0003000399844577064,0.00011894863489852002,0.0005404192488640547,0.002213188392789351,9.015225e-05,2.4001642e-05,4.8003283e-05,0.00013973283,4.7778238e-05,9.5556476e-05,0.00014436293,5.403274e-05,0.00010806548,7.6212e-05,3.2316166e-05,6.463233e-05,0.00010415302,6.646846e-05,0.00013331998,0.0001370784,4.542083e-05,9.084166e-05
104,0.00016500253127100126,0.0001851886870269382,0.0008367528207600117,0.002199760611731158,4.169631e-05,5.3996657e-05,0.00010799331,7.521691e-05,8.4238825e-05,0.00016847765,8.056798e-05,9.6519405e-05,0.00019303881,4.0753213e-05,3.921156e-05,7.842312e-05,7.013263e-05,6.304067e-05,0.00012609831,6.4941894e-05,8.1360806e-05,0.00016272161
105,0.0004005977286377303,0.00016203595732224667,0.000718346331268549,0.0021862493325210844,0.000107403575,2.9068875e-05,5.813775e-05,0.00014749757,0.00010030331,0.00020060662,0.00015298737,9.619305e-05,0.0001923861,0.00010777369,3.0466304e-05,6.093261e-05,0.00017870404,5.2083993e-05,0.00010421408,0.000336118,5.1034574e-05,0.00010206915
106,0.00018250838943570648,0.0001954175345491058,0.0009880022844299674,0.0021726560874742186,5.027234e-05,6.9801616e-05,0.00013960323,8.670687e-05,6.201361e-05,0.00012402722,9.126778e-05,6.9440495e-05,0.00013888099,4.6338133e-05,9.628869e-05,0.00019257738,6.895008e-05,8.044261e-05,0.0001612805,6.634504e-05,0.00011581649,0.00023163299
107,0.0002038901559153199,0.00030759940803334895,0.0012910279911011457,0.0021589824182013983,5.831309e-05,0.000113181435,0.00022636287,9.30758e-05,0.00013857783,0.00027715566,9.807202e-05,0.00017937622,0.00035875244,5.318034e-05,5.6146055e-05,0.00011229211,7.892158e-05,7.5011725e-05,0.00015002345,8.103098e-05,8.322071e-05,0.00016644142
108,0.00021490691769979547,0.00019561454608209053,0.0008740128250792623,0.0021452298754343793,6.0263857e-05,7.9638245e-05,0.00015927649,0.000100066434,8.098826e-05,0.00016197652,0.000104604725,7.880448e-05,0.00015760896,5.4279626e-05,4.4601205e-05,8.920241e-05,8.1742306e-05,7.012553e-05,0.00014025105,8.7599576e-05,8.2848666e-05,0.00016569733
109,0.00020757257406372846,0.00015008573971450902,0.0007334758411161602,0.002131400018849965,5.768159e-05,4.62954e-05,9.25908e-05,9.411152e-05,5.6791418e-05,0.000113582835,9.903398e-05,6.691692e-05,0.00013383383,5.2367155e-05,2.6073305e-05,5.214661e-05,8.340982e-05,5.5722274e-05,0.00011144455,8.529787e-05,0.00011493859,0.00022987719
110,0.00020171796661993686,0.00015764987619536455,0.0007084561511874199,0.0021174944168931235,5.6905516e-05,4.1435735e-05,8.287147e-05,9.1695474e-05,8.554408e-05,0.00017108816,9.681993e-05,8.31736e-05,0.0001663472,5.1190527e-05,4.3420798e-05,8.6841595e-05,7.843985e-05,5.0682447e-05,0.000101364894,8.526473e-05,4.9971408e-05,9.9942816e-05
111,0.0006453325431580656,0.0001770204452297756,0.000807928096037358,0.0021035146465991127,0.00021825181,4.7247326e-05,9.449465e-05,0.0002165844,8.538781e-05,0.00017077562,0.00022730604,9.286301e-05,0.00018572602,0.00018129226,4.934421e-05,9.868842e-05,0.0002409912,6.0526716e-05,0.00012105343,0.0006293661,6.8595e-05,0.00013719
112,0.00015863994922727154,0.00014136012164924427,0.0006457705167122185,0.0020894622934146245,3.8371232e-05,4.8660884e-05,9.732177e-05,7.669731e-05,5.3999862e-05,0.000107999724,8.131559e-05,5.528012e-05,0.00011056024,3.965762e-05,4.783757e-05,9.567514e-05,6.367172e-05,6.381014e-05,0.00012762028,5.68218e-05,5.3296688e-05,0.000106593376
113,0.00018354740570230852,0.0002201023376385482,0.0010165153071284294,0.0020753389510179817,4.857727e-05,8.671747e-05,0.00017343494,8.9644185e-05,7.763941e-05,0.00015527882,9.3774564e-05,9.020115e-05,0.0001804023,4.4989243e-05,7.0679074e-05,0.00014135815,6.9101894e-05,8.228808e-05,0.00016457617,6.3953245e-05,0.000100732475,0.00020146495
114,0.00020065350511455868,0.00023675347709056307,0.001018572598695755,0.0020611462211384,5.38952e-05,7.608771e-05,0.00015217542,9.431167e-05,0.00011143258,0.00022286516,9.908636e-05,0.00013637867,0.00027275734,4.9125963e-05,5.9095742e-05,0.00011819148,7.921726e-05,6.5630884e-05,0.00013126177,7.588826e-05,6.0660703e-05,0.000121321405
115,0.0002034573430576445,0.00014974936811832157,0.0006946696667000651,0.0020468857133743323,5.8533504e-05,3.0427926e-05,6.085585e-05,8.976096e-05,7.982487e-05,0.00015964975,9.431605e-05,9.020473e-05,0.00018040946,5.2606443e-05,2.6856886e-05,5.371377e-05,8.3269275e-05,4.3509823e-05,8.7019645e-05,8.524376e-05,7.651058e-05,0.00015302116
116,0.0001947738903135923,0.0002501907544194369,0.0011282695923000574,0.002032559045010927,5.4833603e-05,8.898104e-05,0.00017796208,8.924673e-05,8.7586996e-05,0.00017517399,9.346153e-05,0.00011325928,0.00022651858,4.954132e-05,9.31665e-05,0.000186333,7.537965e-05,0.00010020459,0.00020040918,8.2235114e-05,8.0936385e-05,0.00016187277
117,0.000198091385137166,0.00017230803649875435,0.0008051041513681412,0.0020181678408366104,5.5429708e-05,5.2393923e-05,0.00010478784,9.104648e-05,8.212513e-05,0.00016425026,9.5289826e-05,8.650026e-05,0.00017300052,4.9664086e-05,6.5147164e-05,0.00013029433,7.64406e-05,5.1649724e-05,0.00010329945,8.4927946e-05,6.473586e-05,0.00012947172
118,0.00020307865763128963,0.0001738643232762521,0.0007768975337967277,0.00200371373295882,5.7332505e-05,3.7255046e-05,7.451009e-05,9.246141e-05,9.507678e-05,0.00019015356,9.73772e-05,9.712526e-05,0.00019425052,5.158426e-05,2.937652e-05,5.875304e-05,7.874647e-05,6.13055e-05,0.00012284584,8.635099e-05,6.8192254e-05,0.00013638451
119,0.0002052637671286926,0.00012665401427840907,0.0005707409582100809,0.0019891983606189043,5.7525052e-05,3.203138e-05,6.406276e-05,9.429287e-05,5.343575e-05,0.0001068715,9.897107e-05,5.3360425e-05,0.00010672085,5.151069e-05,3.6718306e-05,7.343661e-05,7.9645855e-05,6.637555e-05,0.0001327511,8.5414584e-05,4.3449054e-05,8.689811e-05
120,0.00020011070083762096,0.0001675194150848908,0.000739055743906647,0.001974623370006222,5.4773413e-05,2.6548998e-05,5.3097996e-05,9.234758e-05,7.422867e-05,0.00014845734,9.652624e-05,8.2492734e-05,0.00016498547,4.9924616e-05,3.1620475e-05,6.324095e-05,7.849194e-05,9.611702e-05,0.00019223405,8.4828695e-05,5.8519978e-05,0.000117039956
121,0.0001865310058427934,0.00017709849165654048,0.0009076151764020324,0.0019599904140714403,5.30208e-05,8.084766e-05,0.00016169532,8.457559e-05,5.5737673e-05,0.00011147535,8.919927e-05,6.315702e-05,0.00012631404,4.72226e-05,4.500054e-05,9.000108e-05,7.264543e-05,4.7518697e-05,9.5037394e-05,7.8697536e-05,0.00016154598,0.00032309195
122,0.0007216165202542209,0.00011582348291477138,0.000522553687915206,0.0019453011523390816,0.00020404825,2.7077627e-05,5.4155254e-05,0.00026692927,5.2321036e-05,0.00010464207,0.0002737598,5.7422418e-05,0.00011484486,0.00016704356,3.0530515e-05,6.106103e-05,0.0002145763,5.1723975e-05,0.00010344795,0.00095404265,4.2201264e-05,8.440253e-05
123,0.00016668433156108643,0.00011178375323856687,0.0004977880162186921,0.0019305572507193095,4.2807005e-05,2.5310472e-05,5.0620944e-05,7.644182e-05,6.374969e-05,0.00012749938,8.1474405e-05,5.8635906e-05,0.00011727181,4.4585286e-05,2.4927316e-05,4.9854632e-05,7.052893e-05,4.0607945e-05,8.121589e-05,5.9051064e-05,3.5662666e-05,7.132533e-05
124,0.00019925719037563842,0.00017251023367069433,0.0007759347790852189,0.001915760381319002,5.2458363e-05,5.8088073e-05,0.00011617615,9.769362e-05,6.6758366e-05,0.00013351673,0.00010168653,6.686801e-05,0.00013373602,4.9036527e-05,4.082326e-05,8.164652e-05,7.460574e-05,8.221361e-05,0.00016442723,7.121932e-05,7.321608e-05,0.00014643215
125,0.0001882848906105396,0.0001779842049728044,0.0008288337849080563,0.0019009122222521171,5.3573305e-05,3.5644855e-05,7.128971e-05,8.544032e-05,0.00010774396,0.00021548792,8.990502e-05,0.00010146927,0.00020293854,4.79006e-05,4.5441186e-05,9.088237e-05,7.474607e-05,5.0151513e-05,0.00010030303,7.452288e-05,7.396612e-05,0.00014793224
126,0.0001817620762354406,0.00015551746586287015,0.0007304981118068099,0.0018860144574493766,4.9994953e-05,3.6053843e-05,7.210769e-05,8.4879546e-05,9.271192e-05,0.00018542384,8.889983e-05,6.774362e-05,0.00013548722,4.5205317e-05,3.4867408e-05,6.9734815e-05,7.0049326e-05,6.0230515e-05,0.000120473116,7.3499104e-05,7.36357e-05,0.0001472714
127,0.0001884201217989863,0.00017144419344360945,0.0007772818789817393,0.001871068776467292,5.3061623e-05,6.675923e-05,0.00013351846,8.547106e-05,7.695389e-05,0.00015390778,8.985629e-05,7.39203e-05,0.0001478406,4.788544e-05,4.6716214e-05,9.343243e-05,7.401595e-05,5.393793e-05,0.00010787586,7.9975194e-05,7.0353395e-05,0.00014070679
128,0.00018353966073631262,0.00026100128167001437,0.0013580531813204288,0.0018560768742965528,5.042098e-05,0.00012842458,0.00025684916,8.594075e-05,4.9880884e-05,9.976178e-05,9.096107e-05,5.3556458e-05,0.00010711291,4.5049266e-05,0.0001422939,0.0002845878,6.943973e-05,0.00011760111,0.00023520224,7.454194e-05,0.00018726967,0.00037453935
129,0.00018873284918857622,0.00033765538245492306,0.001549837295897305,0.0018410404511697964,5.309455e-05,0.00013178821,0.00026357642,8.653524e-05,0.00012476282,0.00024952565,9.101217e-05,0.0001441967,0.0002883934,4.711126e-05,0.00011951919,0.00023903833,7.288085e-05,0.000119938915,0.00023987783,7.950505e-05,0.00013471283,0.00026942565
130,0.00018686398514872928,0.00018121669732773234,0.0008496905211359262,0.0018259612123687843,5.306608e-05,7.770453e-05,0.00015540906,8.516427e-05,6.6151035e-05,0.00013230207,8.947424e-05,6.303275e-05,0.0001260655,4.6825888e-05,6.420521e-05,0.00012841042,7.27617e-05,6.799914e-05,0.00013599829,7.806682e-05,8.575262e-05,0.00017150523
131,0.00017880049366240683,0.00014729132148312546,0.0006623789086006582,0.001810840868031007,5.025086e-05,3.3603188e-05,6.7206376e-05,8.217695e-05,8.414453e-05,0.00016828906,8.669098e-05,8.478419e-05,0.00016956837,4.4897915e-05,2.5991767e-05,5.1983534e-05,6.8804125e-05,4.3369302e-05,8.6738604e-05,7.38904e-05,5.929649e-05,0.00011859298
132,0.00017845062845108477,0.00011459236223795676,0.0005258083692751825,0.0017956811329557362,5.0668925e-05,4.1210496e-05,8.242099e-05,8.09914e-05,4.5616558e-05,9.1233116e-05,8.5724554e-05,5.170446e-05,0.00010340892,4.5244105e-05,2.7331576e-05,5.4663153e-05,6.881651e-05,4.0163857e-05,8.0327714e-05,7.6131604e-05,5.6877223e-05,0.00011375445
133,0.00020852435432336988,0.00034964842853598424,0.0015679087955504656,0.0017804837264095508,5.5530505e-05,6.879296e-05,0.00013758591,8.9180685e-05,0.000179955,0.00035991,9.309438e-05,0.0001649159,0.0003298318,5.176082e-05,8.400187e-05,0.00016800374,9.615868e-05,0.00017061998,0.00034123997,9.10534e-05,0.000115668685,0.00023133736
134,0.00016536801357821393,0.00019268513556650995,0.0008622462628409266,0.0017652503719313521,4.695951e-05,4.6359535e-05,9.271907e-05,7.71522e-05,9.8572484e-05,0.00019714497,8.172813e-05,9.310914e-05,0.00018621828,4.1435625e-05,4.700505e-05,9.40101e-05,6.062231e-05,8.140988e-05,0.00016281976,6.81607e-05,6.4667074e-05,0.00012933413
135,0.00018339048729978244,0.00011593921501167249,0.0005287497770041227,0.0017499827971369007,5.3681713e-05,5.3427015e-05,0.00010685403,8.491731e-05,3.592893e-05,7.185786e-05,8.946467e-05,4.5380675e-05,9.076135e-05,4.5962475e-05,4.2303844e-05,8.460769e-05,6.681735e-05,4.0210034e-05,8.042007e-05,7.6291064e-05,4.712441e-05,9.424882e-05
136,0.00016627226463385207,0.00017493239518298007,0.0007459584739990532,0.0017346827335228846,4.53464e-05,2.4874511e-05,4.9749022e-05,7.808652e-05,9.9984296e-05,0.00019996859,8.223854e-05,9.934453e-05,0.00019868906,4.066314e-05,2.8112952e-05,5.6225905e-05,6.357699e-05,8.0986574e-05,0.00016197315,6.6790126e-05,3.9676343e-05,7.9352685e-05
137,0.00017976456015723498,0.0001040864807425448,0.0004864150541834533,0.0017193519162705497,5.1480143e-05,3.1999305e-05,6.399861e-05,8.1301005e-05,4.879093e-05,9.758186e-05,8.604825e-05,5.133783e-05,0.00010267566,4.5614877e-05,2.556026e-05,5.112052e-05,6.967294e-05,3.2232176e-05,6.446435e-05,7.552238e-05,5.3287014e-05,0.00010657403
138,0.0001704235687173256,0.00023226222449320612,0.0011624874314293265,0.0017039920840489174,4.8790225e-05,9.022968e-05,0.00018045936,7.783121e-05,7.035281e-05,0.00014070563,8.2423634e-05,7.61799e-05,0.0001523598,4.2411462e-05,8.838222e-05,0.00017676444,6.528632e-05,9.7709024e-05,0.00019541805,7.014498e-05,0.0001583901,0.0003167802
139,0.00017289115989793224,0.000101712406613106,0.0004579586675390601,0.001688604978817596,4.807272e-05,3.0113872e-05,6.0227743e-05,8.066808e-05,4.4990247e-05,8.9980495e-05,8.54799e-05,5.1989773e-05,0.000103979546,4.2687432e-05,3.0957966e-05,6.191593e-05,6.474192e-05,3.6311354e-05,7.262271e-05,7.132253e-05,3.4616118e-05,6.9232236e-05
140,0.0004147327530297361,0.00013780063035941076,0.0006379772094078362,0.0016731923456292284,0.00011793798,3.639392e-05,7.278784e-05,0.00015081395,5.1813146e-05,0.00010362629,0.00015781047,5.650981e-05,0.00011301962,0.000111818896,5.111059e-05,0.00010222118,0.00014129972,7.22683e-05,0.00014455795,0.00047409302,5.0882172e-05,0.000101764344
141,0.0001574809506405291,9.786566072449779e-05,0.0004431079141795635,0.0016577559324315848,4.0742452e-05,3.140369e-05,6.280738e-05,7.3932926e-05,3.9425333e-05,7.8850666e-05,7.831582e-05,4.370285e-05,8.74057e-05,3.964408e-05,2.4275383e-05,4.8550766e-05,6.36353e-05,4.0668278e-05,8.1336555e-05,5.808131e-05,4.2078424e-05,8.415685e-05
142,0.00016285932878517032,9.961393525347255e-05,0.0004627902526408434,0.0016422974898693274,4.4243247e-05,2.7343773e-05,5.4687545e-05,7.630082e-05,4.451417e-05,8.902834e-05,8.0730664e-05,4.9559745e-05,9.911949e-05,4.0498497e-05,2.223883e-05,4.447766e-05,6.3390464e-05,3.6524023e-05,7.3048046e-05,6.1479564e-05,5.1214585e-05,0.000102429156
143,0.00016798160062754696,0.00010733267592389685,0.0005024278652854264,0.001626818771085472,4.6711604e-05,3.400563e-05,6.801126e-05,7.747038e-05,4.4243912e-05,8.8487825e-05,8.254923e-05,5.044457e-05,0.00010088914,4.200569e-05,3.17353e-05,6.34706e-05,6.428642e-05,3.827994e-05,7.655988e-05,6.8148875e-05,5.25046e-05,0.0001050092
144,0.00015996751939014302,0.00011857611618839534,0.0005426328862085938,0.0016113215315225603,4.4854816e-05,3.1579206e-05,6.315841e-05,7.301669e-05,6.6695764e-05,0.00013339153,7.742849e-05,6.2168554e-05,0.00012433711,3.9974024e-05,3.3295848e-05,6.6591696e-05,6.2181076e-05,3.4499328e-05,6.8998655e-05,6.632965e-05,4.307774e-05,8.615548e-05
145,0.00016140352971652882,0.00015150891451176502,0.0007186110015027225,0.0015958075287235767,4.6940728e-05,4.4315977e-05,8.8631954e-05,7.3824165e-05,5.8994377e-05,0.00011798875,7.8103265e-05,6.558996e-05,0.00013117993,4.087622e-05,5.5683788e-05,0.000111367575,6.0175375e-05,6.518151e-05,0.00013036303,6.789375e-05,6.953987e-05,0.00013907974
146,0.00016547687267333224,0.0001454718296462955,0.0006628869450651109,0.0015802785221326267,4.5293906e-05,3.0697243e-05,6.139449e-05,7.660261e-05,8.6220956e-05,0.00017244191,8.113269e-05,7.9613936e-05,0.00015922787,4.0773e-05,3.5504516e-05,7.100903e-05,6.403352e-05,4.686854e-05,9.373708e-05,6.825248e-05,5.2538257e-05,0.00010507651
147,0.00016204313235363747,0.00010138997335505048,0.0004708181950263679,0.0015647362728953955,4.5918743e-05,2.685923e-05,5.371846e-05,7.382726e-05,4.7007976e-05,9.401595e-05,7.858537e-05,4.796387e-05,9.592774e-05,4.0706553e-05,2.6760395e-05,5.352079e-05,6.255696e-05,4.0181843e-05,8.036369e-05,6.626394e-05,4.6635785e-05,9.327157e-05
148,0.00015610274538744418,0.00010854119252504405,0.0004926274414174259,0.001549182543659418,4.4597036e-05,3.2877942e-05,6.5755885e-05,7.046865e-05,5.313928e-05,0.00010627856,7.514703e-05,5.4820444e-05,0.00010964089,3.91226e-05,2.7636766e-05,5.5273533e-05,6.057941e-05,3.4517576e-05,6.903515e-05,6.5022316e-05,4.3321714e-05,8.664343e-05
149,0.00015981045390159074,0.00012341844974409773,0.0005494409124366939,0.0015336190983741772,4.3936187e-05,2.0686219e-05,4.1372437e-05,7.4343814e-05,6.697532e-05,0.00013395064,7.94202e-05,7.237209e-05,0.00014474418,3.901762e-05,2.21441e-05,4.42882e-05,6.038483e-05,4.7864647e-05,9.5729294e-05,6.563305e-05,4.4678087e-05,8.9356174e-05
150,0.0004291980974546006,0.00012123772714463521,0.0005663440679199994,0.0015180477020910537,0.000111377805,2.7906965e-05,5.581393e-05,0.0001650378,5.4864802e-05,0.000109729604,0.00017157396,5.9877555e-05,0.00011975511,0.00010799593,3.7836515e-05,7.567303e-05,0.00014614068,5.0807426e-05,0.00010161485,0.00048983505,5.187877e-05,0.00010375754
151,0.00012977414217497327,9.344025248207987e-05,0.00041618087561801076,0.001502470120763151,3.248509e-05,2.0862262e-05,4.1724525e-05,6.121583e-05,4.8296028e-05,9.6592055e-05,6.586921e-05,4.977425e-05,9.954851e-05,3.3958397e-05,1.8974137e-05,3.7948274e-05,5.0630875e-05,3.6545276e-05,7.3091695e-05,5.1534345e-05,3.3637916e-05,6.727583e-05
