epoch,train_loss,val_loss,val_log_mse_total,lr,train_Read Latency (ns),val_Read Latency (ns),val_log_mse_Read Latency (ns),train_Write Energy (nJ),val_Write Energy (nJ),val_log_mse_Write Energy (nJ),train_Area (mm^2),val_Area (mm^2),val_log_mse_Area (mm^2),train_Leakage (mW),val_Leakage (mW),val_log_mse_Leakage (mW)
23,0.004570578475230289,0.004362663455042723,0.03553677722811699,0.0009918284010443981,0.0060730623,0.0053441664,0.010805983,0.008089111,0.0077140555,0.015945226,0.0021345273,0.0018650716,0.0037308468,0.001985615,0.0025273606,0.005054721
24,0.00452961928245258,0.004456602969767155,0.03604870289564133,0.0009908417926652654,0.0059636086,0.0055503543,0.011240208,0.007967886,0.0075894743,0.015435213,0.0021849577,0.002463407,0.004926933,0.0020020234,0.0022231757,0.0044463514
25,0.0045884866516307556,0.004800256405462016,0.038774263113737106,0.0009897995178852926,0.006000842,0.0054956283,0.011123887,0.0080174105,0.008828247,0.017896077,0.002211632,0.0023990583,0.0047981166,0.0021240623,0.0024780908,0.0049561816
26,0.004494142762554439,0.004370712997061802,0.03537619486451149,0.0009887016949089334,0.0059086876,0.006951382,0.014027597,0.008059023,0.0072758887,0.014837426,0.0020896667,0.001770666,0.003541339,0.0019191956,0.0014849157,0.0029698315
27,0.004386056930319344,0.004591427171123666,0.03744451701641083,0.0009875484482403652,0.0059075197,0.005349229,0.010877144,0.007800837,0.007750421,0.01602972,0.0020196575,0.0029107567,0.005826976,0.0018162152,0.0023553025,0.00471068
28,0.004410312085931241,0.0040136224719825335,0.03268968313932419,0.0009863399086693708,0.005701911,0.005183281,0.01053001,0.0077284775,0.0072906706,0.014998597,0.0020769248,0.0020002287,0.0040004575,0.0021339355,0.0015803099,0.0031606199
29,0.004237423492836503,0.004376178409240476,0.036054614931344986,0.0009850762132565043,0.005685367,0.0054074684,0.011027147,0.007579704,0.00857206,0.017975822,0.0019752642,0.0017917207,0.0035847183,0.0017093585,0.0017334651,0.0034669302
30,0.004181124284407646,0.004510929240650303,0.036953460425138474,0.0009837575053175478,0.005626137,0.0051864428,0.010520609,0.0075449334,0.009086579,0.018891206,0.0019193926,0.0017693206,0.0035388917,0.001634034,0.0020013761,0.0040027522
31,0.004327693687377777,0.004206544880916526,0.03402949497103691,0.000982383934407258,0.0056757582,0.0054112617,0.01094079,0.0076586786,0.007784763,0.015828129,0.0020778074,0.0017331243,0.003466515,0.0018985325,0.0018970309,0.0037940617
32,0.004180791850287108,0.004509273786526602,0.03665477782487869,0.0009809556563024043,0.005587253,0.0053735483,0.010872412,0.00756373,0.009560815,0.019576458,0.0018827866,0.0017107805,0.0034220088,0.0016893982,0.0013919513,0.0027839027
33,0.004127060105623029,0.004313570640242852,0.03493616729974747,0.0009794728329841028,0.005491523,0.005330681,0.010825584,0.0075533595,0.0070243524,0.014311668,0.0018721035,0.0019965565,0.0039935284,0.0015912551,0.0029026936,0.005805387
34,0.00410034205050297,0.0039961403136974105,0.03241533041000366,0.0009779356326194465,0.005485839,0.0051709474,0.010488171,0.007509264,0.0070727975,0.014443313,0.0018480751,0.0023650525,0.0047323196,0.0015581909,0.001375764,0.002751528
35,0.0040137418288886065,0.004143398808030127,0.03355849161744118,0.0009763442295424323,0.005453225,0.00498361,0.010108412,0.0073158746,0.007302841,0.014874904,0.0017963512,0.0014891457,0.0029791782,0.001489517,0.002797999,0.005595998
36,0.004044637068246599,0.003869464582538939,0.03146693482995033,0.0009746988042341906,0.005508814,0.0050356165,0.010215528,0.007348851,0.0071312464,0.014628609,0.0017951324,0.0015271297,0.003055064,0.0015257539,0.001783867,0.003567734
37,0.004041791082210974,0.004459473184562541,0.03645697981119156,0.0009729995433025168,0.00539875,0.005212133,0.010582068,0.0073411455,0.009854609,0.020331694,0.0018265949,0.0015847218,0.00317036,0.0016006735,0.0011864286,0.0023728572
38,0.003972489000660671,0.003958787830514802,0.03202366828918457,0.0009712466394607078,0.0053595775,0.0050450056,0.010211524,0.0072838147,0.0076244567,0.015480523,0.0017598097,0.0015515508,0.0031033463,0.0014867513,0.0016141384,0.0032282767
39,0.003890910980378616,0.003752562568827837,0.030579527840018272,0.0009694402915057065,0.0052507888,0.0052199536,0.010609743,0.0072089806,0.007022413,0.014433693,0.0017122448,0.0014735189,0.0029473628,0.0013916302,0.001294365,0.00258873
40,0.0039871564280805575,0.003951207219946522,0.031976789236068726,0.0009675807042955567,0.005349074,0.0053387177,0.010806484,0.007157904,0.007367616,0.0149696525,0.0017953482,0.0018512894,0.0037061602,0.0016462975,0.0012472055,0.0024944933
41,0.004140645919251037,0.0038840793891697077,0.031456027179956436,0.0009656680887261692,0.0053574583,0.004924847,0.009965355,0.0073904213,0.0070159775,0.014299677,0.0019452114,0.0017588105,0.003517627,0.0018694923,0.0018366834,0.0036733667
42,0.0039310137368843414,0.004089355491497018,0.03335712477564812,0.000963702661707405,0.005345636,0.0053923833,0.010882005,0.007169809,0.0075637056,0.015672453,0.0017230314,0.0014162844,0.0028325687,0.001485579,0.0019850486,0.0039700973
43,0.003830810883459006,0.003998985509942841,0.032359302043914795,0.0009616846461384747,0.0051814043,0.0048414227,0.009811356,0.007166615,0.0075478065,0.015334417,0.001679435,0.0017206072,0.0034413198,0.0012957872,0.0018861049,0.0037722099
44,0.0038183373108891723,0.0037739415335151048,0.030646584928035736,0.0009596142708826604,0.005232235,0.0049827877,0.0100962585,0.0070915194,0.007241806,0.014807494,0.0016372444,0.0015214275,0.0030433445,0.0013123523,0.0013497449,0.0026994897
45,0.00378860796846793,0.004403508283026345,0.03582698479294777,0.0009574917707413596,0.0052702357,0.005842642,0.011785456,0.0069997003,0.0073726247,0.015243995,0.0016160082,0.0023661037,0.0047322074,0.0012684874,0.002032663,0.004065326
46,0.003743588909043057,0.004014936127178781,0.032721757888793945,0.0009553173864274567,0.0051220413,0.004894365,0.009908461,0.0069898125,0.008041246,0.016564446,0.0016118343,0.0015033989,0.0030073829,0.0012506688,0.0016207341,0.0032414682
47,0.0037583438156470854,0.003872296873021412,0.03148265555500984,0.0009530913645380232,0.0050619156,0.0048096566,0.009726076,0.0070158932,0.0075276485,0.015452715,0.0016179103,0.001469598,0.0029392971,0.0013376572,0.0016822838,0.0033645676
48,0.0037819428716277187,0.004144859215425508,0.033876802772283554,0.0009508139575263522,0.005149449,0.005502861,0.011129047,0.0070118625,0.007842196,0.016278272,0.0016068481,0.0014971863,0.002995096,0.0013596107,0.001737194,0.003474388
49,0.003768754435917103,0.0035008795678268772,0.02851552702486515,0.0009484854236733265,0.0050894106,0.0047032684,0.009553461,0.006989256,0.0068581775,0.01407747,0.0016501871,0.0014968523,0.0029941536,0.0013461645,0.0009452206,0.0018904412
50,0.003759085631502962,0.0040196813351182905,0.03277890384197235,0.0009461060270581274,0.0050446675,0.0049089217,0.009952948,0.006924497,0.008375711,0.01723494,0.0016382182,0.0015403522,0.0030834586,0.001428962,0.0012537411,0.0025075574
51,0.003741130057674373,0.00392337255739235,0.032130006700754166,0.0009436760375282858,0.0050826543,0.0050332374,0.010264543,0.0069200066,0.007966584,0.016475825,0.0016319989,0.0014982446,0.002998739,0.00132986,0.0011954249,0.0023908997
52,0.0037064400907147734,0.003786969276329687,0.030816344544291496,0.0009411957306690783,0.0049391785,0.00493369,0.010015841,0.0070117875,0.007231461,0.014834078,0.0016221792,0.0015946815,0.003190338,0.0012526159,0.0013880442,0.0027760884
53,0.003731692216777307,0.0035366348922252653,0.02876412495970726,0.0009386653877722733,0.004955169,0.0046973955,0.009518694,0.006939103,0.0068023065,0.0139516685,0.0016713323,0.0014833006,0.0029666896,0.0013611647,0.001163537,0.002327074
54,0.003616916904586322,0.003772129395974798,0.03076557070016861,0.0009360852958042294,0.0049327486,0.004908403,0.009956634,0.0068498845,0.0070955264,0.014639737,0.0015183813,0.0017953123,0.0035906474,0.0011666546,0.0012892759,0.0025785519
55,0.0036021381404975805,0.003644152268724473,0.02971961349248886,0.0009334557473733511,0.004900996,0.004741608,0.009621568,0.0068230196,0.007312673,0.015052289,0.0015091761,0.0015205668,0.0030422274,0.0011753618,0.001001761,0.00200353
56,0.003667264742027829,0.003940227634373221,0.031927138566970825,0.000930777040696903,0.0049435976,0.0051322677,0.010384302,0.0068649766,0.0072693373,0.014823914,0.0016011321,0.0021286428,0.0042575947,0.0012593528,0.0012306634,0.0024613268
57,0.0036313951003483134,0.003581748799317413,0.02912769839167595,0.0009280494795671906,0.005007068,0.004657084,0.0094265165,0.006787354,0.006860507,0.014082266,0.001565877,0.001497087,0.0029942805,0.0011652804,0.0013123171,0.0026246342
58,0.0035608143412582914,0.003490909136779554,0.02836722508072853,0.0009252733733171055,0.004870728,0.004820113,0.009746522,0.006722282,0.0067939176,0.013921471,0.0015187023,0.0013851358,0.0027702912,0.0011315425,0.0009644701,0.0019289402
59,0.0035512303595066,0.003428026365425747,0.02778465859591961,0.0009224490367850448,0.004837398,0.004654653,0.009415903,0.006753346,0.00679295,0.013839531,0.0014871128,0.0014203081,0.002840834,0.0011270657,0.0008441946,0.0016883913
60,0.0035136799578058013,0.0036943845117130914,0.029971616342663765,0.0009195767902792054,0.004808006,0.004853476,0.009828852,0.0066773035,0.007067742,0.014429741,0.0014609216,0.0015653037,0.0031309908,0.0011084907,0.0012910167,0.0025820334
61,0.003545590378358027,0.003717358487688967,0.030157627537846565,0.0009166569595412575,0.0047832467,0.004680543,0.009460002,0.006678407,0.007025125,0.014369171,0.0015043694,0.0014314299,0.002863783,0.0012163387,0.0017323358,0.0034646716
62,0.003545816661894774,0.0035947591401039956,0.029188111424446106,0.0009136898757094021,0.004879291,0.004854387,0.00981356,0.0066549885,0.006802937,0.013929869,0.0014816036,0.0013094511,0.0026201173,0.0011673836,0.0014122613,0.002824566
63,0.0035232118325774268,0.003477307522130591,0.0281732976436615,0.0009106758752808169,0.0047852565,0.004818716,0.009736729,0.006710311,0.0068150396,0.0138848135,0.001500309,0.0013745074,0.0027497946,0.0010969717,0.0009009678,0.00180196
64,0.003505336778482159,0.003750875705873614,0.03047058917582035,0.0009076153000734937,0.004765298,0.005590682,0.011318778,0.006624686,0.0068780784,0.014080864,0.0014626374,0.001420042,0.0028414493,0.0011687266,0.0011147,0.002229498
65,0.0034450049471173427,0.003448884921834559,0.02817956730723381,0.0009045084971874737,0.0047387066,0.0047446466,0.009611827,0.0065766536,0.006857066,0.01417893,0.0014180063,0.0013100172,0.002621162,0.0010466545,0.0008838106,0.0017676468
66,0.003479615349819356,0.0036817670045131527,0.029897479340434074,0.0009013558189654818,0.0047351797,0.0049364828,0.01003017,0.0066372477,0.007166865,0.014618349,0.0014577697,0.0014827786,0.002967072,0.0010882643,0.0011409416,0.0022818875
67,0.0034721328222332855,0.0036199637867223183,0.029410099610686302,0.000898157622952968,0.00471801,0.004637428,0.009397166,0.0066811587,0.007029449,0.014384865,0.0014407713,0.0017881835,0.0035784247,0.0010485889,0.001024794,0.0020496459
68,0.003441735859152496,0.003973048141000567,0.03213682770729065,0.0008949142718575581,0.004671324,0.005889164,0.011891492,0.0066156425,0.007381019,0.014999214,0.0014229983,0.0015282414,0.0030585842,0.0010569784,0.0010937683,0.0021875366
69,0.003471953480380719,0.0037659007775316666,0.03059837594628334,0.0008916261335079183,0.004763034,0.00507542,0.010280779,0.0065988083,0.007527544,0.015396288,0.0014293749,0.001399765,0.0027995629,0.0010965974,0.0010608737,0.0021217475
70,0.003471814751903957,0.0036126041691657063,0.029454907402396202,0.0008882935808120413,0.00466266,0.0050158827,0.0101378895,0.0066162446,0.0070896237,0.01462565,0.0014612003,0.0013676073,0.0027367608,0.0011471553,0.0009773024,0.0019546074
71,0.0034417577384584746,0.003554388398847154,0.028964541852474213,0.0008849169917149531,0.004630874,0.004568806,0.00923232,0.0065248474,0.0067821927,0.013998714,0.0014663499,0.0013993375,0.0027990728,0.0011449578,0.0014672176,0.0029344351
72,0.003483627932162488,0.003402599446276003,0.027838628739118576,0.0008814967491558512,0.0046243398,0.0045764623,0.00926941,0.00649771,0.0068619875,0.014224396,0.0014794925,0.0013373456,0.0026756169,0.0013329695,0.0008346025,0.001669205
73,0.0033805012210333827,0.0034645984463908294,0.028104517608880997,0.000878033241024675,0.0046358677,0.0045639495,0.009215984,0.0064773033,0.006808732,0.013916452,0.0013945412,0.0012529241,0.0025065038,0.0010142963,0.0012327892,0.0024655785
74,0.0033804306050967633,0.0035343334202778648,0.028705749660730362,0.0008745268601181155,0.0045333835,0.0045991587,0.009303683,0.0065269102,0.006776043,0.013876389,0.0013909697,0.0013493043,0.0026999768,0.0010704602,0.0014128269,0.0028257011
75,0.003381713749422977,0.003496723812123811,0.02857332117855549,0.000870978004095068,0.004543615,0.004806181,0.009726497,0.006568769,0.0067240396,0.013933072,0.001380587,0.0012883429,0.0025770906,0.0010338845,0.0011683312,0.0023366623
76,0.0033478279503714446,0.0037051545413634233,0.03011127933859825,0.0008673870754315336,0.004552881,0.0051915916,0.010470118,0.0064864527,0.0071777403,0.014735275,0.0013603186,0.0015095992,0.0030221443,0.0009916596,0.0009416875,0.0018837424
77,0.0033972700596670053,0.0035114453296299216,0.028565138578414917,0.0008637544813749746,0.0046560406,0.0046545886,0.009445391,0.006520416,0.006763401,0.013863364,0.0013888121,0.0012541165,0.0025090328,0.0010238098,0.0013736752,0.0027473504
78,0.0032907156022762584,0.0034224797856879305,0.027710776776075363,0.0008600806338981279,0.004480127,0.0044810656,0.009077305,0.0064399275,0.0068713427,0.013956834,0.001306274,0.0013773396,0.0027559854,0.00093653274,0.00096017093,0.0019206541
79,0.0033122996040714776,0.003684216668200982,0.0299114640802145,0.0008563659496522842,0.004461787,0.0046285246,0.009392881,0.006429657,0.007870987,0.016040882,0.001361483,0.0013523215,0.0027072113,0.0009962718,0.00088503363,0.0017704885
80,0.0032947432773820745,0.0036378461729131037,0.029491394758224487,0.0008526108499200343,0.0044601937,0.0046938625,0.009554169,0.0064357524,0.0075275875,0.01527483,0.0013266867,0.001342018,0.0026865543,0.0009563394,0.0009879167,0.00197584
81,0.0033241215201846464,0.003466918298860898,0.028162460774183273,0.0008488157605674924,0.0045409687,0.0044100676,0.008934531,0.006440425,0.006774703,0.013860893,0.0013383465,0.0012650953,0.0025314202,0.0009767449,0.0014178078,0.0028356155
82,0.0033267946498578634,0.003497173253528856,0.028590038418769836,0.0008449811119959982,0.0045105726,0.0045386516,0.00919617,0.006369918,0.0067788493,0.014050959,0.0013779145,0.0012594508,0.0025194248,0.0010487711,0.0014117424,0.0028234848
83,0.003270281137952807,0.003523257968283526,0.028988901525735855,0.0008411073390933049,0.004430722,0.004605192,0.009321939,0.0063413894,0.0074329455,0.015553491,0.0013233486,0.0012667726,0.0025369483,0.0009856652,0.0007881208,0.0015765218
84,0.003278976291443218,0.0033356573393529244,0.027167612686753273,0.0008371948811842589,0.0044318517,0.004427288,0.00898212,0.0063974266,0.006836763,0.014027512,0.0013232068,0.0013235888,0.0026479939,0.0009634215,0.0007549891,0.001509987
85,0.0032406756796565296,0.0036591749094348324,0.029721247032284737,0.000833244181980976,0.0044076596,0.0045774747,0.009265663,0.006303281,0.0073009096,0.0149366725,0.0013240456,0.0016891491,0.0033804576,0.0009277161,0.001069165,0.0021384542
86,0.0032507125353607095,0.003593310799162548,0.02922791615128517,0.0008292556895325194,0.004359167,0.004592572,0.009318031,0.0063731447,0.0068780114,0.014100434,0.0013183504,0.0014483422,0.0028999257,0.0009521879,0.0014543169,0.002909524
87,0.0032513520169950563,0.0036105222589857466,0.029305536299943924,0.0008252298561740868,0.00438609,0.0051178057,0.010308436,0.0062987865,0.006657696,0.013663854,0.0013168425,0.0017712697,0.0035426088,0.0010036875,0.00089531735,0.0017906347
88,0.003247214754753084,0.0034720127944376793,0.028172651305794716,0.0008211671384757113,0.0044256602,0.004402636,0.008916876,0.006314909,0.0067723785,0.013829386,0.0012969831,0.0016770383,0.0033543913,0.0009513059,0.0010359987,0.0020719985
89,0.00323877663467647,0.0035335285484686388,0.028748340904712677,0.0008170679971904813,0.0043747867,0.0045651705,0.009258168,0.0063183806,0.0071500824,0.0146507565,0.0013100194,0.0012856049,0.002572904,0.0009519175,0.001133257,0.002266514
90,0.003251622528023529,0.003376204922638677,0.027665846049785614,0.0008129328972022866,0.004364335,0.004470362,0.009073102,0.0063719787,0.006852393,0.014226857,0.0013181007,0.001233746,0.0024692423,0.00095207576,0.0009483193,0.0018966468
91,0.003212024153999071,0.003406327279532576,0.02781183458864689,0.000808762307473096,0.0042989845,0.004668151,0.009420278,0.0063373074,0.0067154444,0.013905704,0.0012843594,0.0013023866,0.0026071991,0.0009274467,0.0009393272,0.0018786544
92,0.003179388366248042,0.003298045274660782,0.02688976190984249,0.0008045567009897723,0.004330806,0.004486494,0.00908531,0.0061918106,0.00666601,0.013724722,0.0012907732,0.0012243813,0.0024491192,0.0009041625,0.0008152957,0.0016306116
93,0.0031933064842679295,0.003354132288807744,0.02717924676835537,0.0008003165547104305,0.0042984555,0.0043653357,0.008816002,0.006260267,0.006762269,0.013784176,0.0012984575,0.0013346504,0.002670521,0.00091604656,0.00095427403,0.0019085481
94,0.00316588781075523,0.003309753076224639,0.02703503891825676,0.0007960423495103466,0.004310382,0.004395275,0.008901677,0.00619475,0.0065601855,0.0135653475,0.0012502102,0.0013038311,0.0026085605,0.0009082087,0.0009797219,0.0019594552
95,0.0031458049278332433,0.0033652461351578807,0.027509992942214012,0.0007917345701274206,0.0042817146,0.0044041974,0.008919388,0.0062024,0.006861502,0.014198053,0.0012393802,0.0014041222,0.0028102105,0.00085972494,0.0007911632,0.0015823407
96,0.003124477307875221,0.003362800249572586,0.027339156717061996,0.0007873937051072036,0.0042113108,0.0045300336,0.009168086,0.006155828,0.0069581536,0.0142423855,0.0012292627,0.0012220829,0.0024466456,0.0009015084,0.0007409309,0.0014820402
97,0.0031465892409124744,0.003485754338532194,0.028377659618854523,0.0007830202467474899,0.004260951,0.005074658,0.010227935,0.006190114,0.006739186,0.013890615,0.0012505146,0.0012268717,0.0024545086,0.0008847773,0.00090230093,0.0018046019
98,0.0031711790281750796,0.003607493876903742,0.029378671199083328,0.0007786146910424877,0.004329199,0.005181634,0.010501605,0.0061828936,0.0068702605,0.014118997,0.0012801442,0.0012424302,0.0024866136,0.0008924781,0.0011356514,0.002271454
99,0.003139183606919604,0.0034228163321518355,0.028117233887314796,0.0007741775376265669,0.004228577,0.0044339397,0.008981422,0.006156095,0.0071295067,0.014878022,0.0012487164,0.0012373978,0.0024767243,0.00092334603,0.00089042174,0.0017810669
100,0.003113373805586155,0.003442268114531407,0.02802952378988266,0.0007697092897175957,0.0042249295,0.0045950124,0.009302449,0.006101105,0.0069991774,0.01437417,0.0012326003,0.0013342467,0.0026709873,0.0008948605,0.00084063556,0.0016819185
101,0.0030919599934291233,0.003369590432361678,0.027513563632965088,0.0007652104540598712,0.0041864174,0.004285268,0.008689291,0.0060917293,0.0068419706,0.014119159,0.0012138436,0.0014663506,0.0029351662,0.0008758498,0.0008847733,0.0017699471
102,0.003101883044931048,0.003392311131760657,0.027713190764188766,0.0007606815408666492,0.0042306124,0.0045536296,0.009268971,0.006094284,0.0069318335,0.014273789,0.0012248376,0.0012929987,0.0025882479,0.0008577968,0.00079078303,0.0015821836
103,0.003075420467639052,0.0034535341666782045,0.02819586917757988,0.0007561230637622804,0.0042042993,0.0045421557,0.009233647,0.0060603507,0.0070393835,0.014492361,0.0012052043,0.0012312718,0.00246675,0.0008318274,0.001001326,0.00200311
104,0.003126087065352181,0.003664380418942184,0.03003745898604393,0.0007515355397239613,0.00418035,0.0044595376,0.0090584345,0.006091644,0.007481392,0.015541091,0.0012669321,0.0016757848,0.003355432,0.0009654223,0.0010408072,0.0020825008
105,0.003117891948881067,0.003241415671562334,0.026396770030260086,0.0007469194890231021,0.0041433433,0.0043448447,0.008787905,0.0061335596,0.0066499943,0.013665449,0.0012354914,0.001214556,0.00243057,0.00095917354,0.00075626705,0.0015128487
106,0.003032410049485316,0.0034302245802688854,0.027926906943321228,0.0007422754351663251,0.004084763,0.0042548357,0.008605314,0.0060103037,0.0071186377,0.014625267,0.001192221,0.0013881058,0.0027776177,0.0008423524,0.0009593185,0.0019187072
107,0.0030547881819093163,0.0032944797024082343,0.02680237777531147,0.0007376039048360913,0.0041004405,0.0043268763,0.008770744,0.0060857357,0.006605514,0.013539273,0.0011954341,0.0014520397,0.0029052845,0.00083754095,0.0007934894,0.0015870738
108,0.0030344013792088184,0.003270889384097777,0.026825852692127228,0.0007329054278309708,0.004097589,0.004344424,0.008800408,0.005995184,0.0066889445,0.01392174,0.001191471,0.0012051944,0.0024131732,0.0008533607,0.00084499427,0.0016905325
109,0.0030113980041134953,0.003435520632649297,0.027990855276584625,0.0007281805370055581,0.0041251923,0.004620717,0.009384855,0.0059750522,0.007038341,0.014438416,0.0011587294,0.0012293637,0.0024599603,0.0007866183,0.0008536608,0.0017076248
110,0.003042581297958673,0.0034230134974758664,0.02784036099910736,0.0007234297682100403,0.0041144714,0.0043194983,0.008759951,0.005969075,0.006720405,0.013774861,0.0012297455,0.0014622968,0.0029258358,0.0008570351,0.0011898538,0.0023797133
111,0.0030290640056121164,0.003861895751057042,0.031660910695791245,0.0007186536602294277,0.0040861447,0.005075666,0.010304034,0.0059799775,0.007923365,0.016458428,0.0011931764,0.0012900572,0.0025811482,0.000856956,0.001158495,0.0023173029
112,0.003053817144258572,0.003440094533776333,0.02797790989279747,0.0007138527547224484,0.0040965737,0.004343355,0.008805212,0.0060117124,0.0070082704,0.01435469,0.001214298,0.0014953291,0.00299113,0.0008926837,0.00091342477,0.0018268764
113,0.0029607589748464436,0.0033411389769607775,0.027395999059081078,0.0007090275961601203,0.0040027597,0.004320195,0.008762414,0.0058689527,0.006770633,0.0140828295,0.0011653102,0.0012995625,0.0026023907,0.0008060117,0.0009741655,0.0019483665
114,0.002975435232073851,0.003417819510405143,0.02786356769502163,0.0007041787317640014,0.0040326896,0.004427487,0.008945762,0.0058809496,0.006856211,0.014139535,0.0011729944,0.0014267695,0.0028566134,0.00081510673,0.0009608109,0.0019216582
115,0.0030082481920310814,0.003432461205968732,0.028035864233970642,0.0006993067114441303,0.004037138,0.0047066356,0.009486961,0.005878921,0.0066777165,0.01385705,0.0011971926,0.001206795,0.0024144568,0.0009197413,0.0011386982,0.0022773964
