epoch,train_loss,val_loss,val_log_mse_total,lr,train_Read Latency (ns),val_Read Latency (ns),val_log_mse_Read Latency (ns),train_Write Energy (nJ),val_Write Energy (nJ),val_log_mse_Write Energy (nJ),train_Area (mm^2),val_Area (mm^2),val_log_mse_Area (mm^2),train_Leakage (mW),val_Leakage (mW),val_log_mse_Leakage (mW)
23,0.04665734205754531,0.002128850957421169,0.005927467253059149,0.0027680905953891646,0.003192834,0.0015663714,0.0031327428,0.0011610133,0.00046496972,0.00092993944,0.0010856062,0.0004077059,0.0008154118,0.0015335472,0.0005246865,0.001049373
24,0.04897407918174586,0.0019312540035394741,0.0052811335772275925,0.002767114149406607,0.0028905594,0.0014093865,0.002818773,0.0011230964,0.00045688293,0.00091376586,0.0010298496,0.00040451856,0.0008090371,0.0015790977,0.00036977886,0.0007395577
25,0.049207789952555696,0.002935658100933494,0.008272597566246986,0.0027660821561704533,0.002826913,0.0016446213,0.0032892425,0.0010376858,0.00078217813,0.0015643563,0.00090224924,0.000557098,0.001114196,0.0010481767,0.0011524012,0.0023048024
26,0.05835758583481234,0.0019410376815365154,0.005366259254515171,0.0027649946572492396,0.0030721175,0.0013422878,0.0026845755,0.0012367468,0.0004621345,0.000924269,0.0010539481,0.00034041528,0.00068083056,0.0015322347,0.00053829217,0.0010765843
27,0.03333305703408489,0.002778190097456083,0.00710436562076211,0.002763851696447264,0.0025640037,0.0014275498,0.0028550995,0.00096883427,0.001005963,0.002011926,0.0007877896,0.000588048,0.001176096,0.0008732447,0.000530622,0.001061244
28,0.03611640602193212,0.002672945291810479,0.0071411896497011185,0.0027626533198028213,0.0026618782,0.002316239,0.004632478,0.0009769168,0.0005468817,0.0010937634,0.0008454492,0.0003164765,0.000632953,0.00096655235,0.00039099774,0.0007819955
29,0.04890309258422913,0.0028135456782735543,0.00884890928864479,0.002761399575586348,0.0027503252,0.0013692931,0.0027385862,0.0010326863,0.0005344895,0.001068979,0.0009341992,0.00044629516,0.0008925903,0.0014297569,0.0020743771,0.0041487543
30,0.04028866405173585,0.001605873250875205,0.004345005378127098,0.0027600905142984773,0.002885324,0.0011205205,0.002241041,0.0011086117,0.00040816292,0.00081632583,0.00097632175,0.000289996,0.000579992,0.0017524945,0.0003538232,0.0007076464
31,0.040800752784397064,0.0018501703047089312,0.0052644358947873116,0.0027587261886680087,0.0025124243,0.0011500492,0.0023000983,0.0010282875,0.00044583957,0.00089167914,0.00086147303,0.00044784797,0.00089569594,0.00093384495,0.0005884813,0.0011769626
32,0.03141448937990811,0.0017862693517167658,0.005171021446585655,0.0027573066536497786,0.002578908,0.0011124178,0.0022248356,0.0010451123,0.00040243662,0.00080487324,0.0008155754,0.00042324333,0.00084648666,0.0009221404,0.00064741314,0.0012948263
33,0.03649554329878227,0.0026407547246417363,0.007081618532538414,0.0027558319664224506,0.0024865395,0.0013685323,0.0027370646,0.00096705474,0.00087398244,0.0017479649,0.0007988266,0.0009029484,0.0018058968,0.00093346497,0.00039534585,0.0007906917
34,0.04286598729728268,0.0016700863581194535,0.004583652131259441,0.0027543021863862113,0.0025551268,0.001214703,0.002429406,0.0010445167,0.00039010978,0.00078021956,0.0009137046,0.00032872,0.00065744,0.0012673069,0.00035829336,0.0007165867
